./Clips/Abdullah Al Rowaished/Laylet Omer – Maa Talal/09 Aatzerlak.wav,12.1416,29.8358,2,0,1
./Clips/Abdullah Al Rowaished/Laylet Omer – Maa Talal/10 Ayam El Ghala.wav,9.88821,53.4076,2,0,1
./Clips/Abdullah Al Rowaished/Laylet Omer – Maa Talal/11 Ygol Ennh Byfargni.wav,10.1804,38.2344,2,0,1
./Clips/Abdullah Al Rowaished/Laylet Omer – Maa Talal/12 Wa Welli.wav,29.3231,68.1188,2,0,1
./Clips/Abdullah Al Rowaished/Live In Abha Festival/01 La Telumounah.wav,8.66522,27.5213,4,0,1
./Clips/Abdullah Al Rowaished/Live In Abha Festival/02 Elii Nesak.wav,8.263739999999999,35.164,4,0,1
./Clips/Abdullah Al Rowaished/Live In Abha Festival/03 Wen Rayeh.wav,2.9821400000000002,52.1059,2,0,1
./Clips/Abdullah Al Rowaished/Live In Abha Festival/04 Abeek.wav,2.08722,55.849,2,0,1
./Clips/Abdullah Al Rowaished/Live In Abha Festival/05 Denia El Walah.wav,-0.043207,57.4637,2,0,1
./Clips/Abdullah Al Rowaished/Live In Abha Festival/06 Ta'aal.wav,1.51807,56.5538,2,0,1
./Clips/Abdullah Al Rowaished/Mafi Ahad Mertah/01 Mafi A7ad Merta7.wav,14.2586,55.2591,2,0,1
./Clips/Abdullah Al Rowaished/Mafi Ahad Mertah/02 Meshtag.wav,-0.441205,76.0967,2,0,1
./Clips/Abdullah Al Rowaished/Mafi Ahad Mertah/03 Ma 3alaih.wav,6.990760000000001,51.4317,2,0,1
./Clips/Abdullah Al Rowaished/Mafi Ahad Mertah/04 E3therini.wav,29.0482,64.5582,2,0,1
./Clips/Abdullah Al Rowaished/Mafi Ahad Mertah/05 Raje3.wav,19.6223,57.7811,2,0,1
./Clips/Abdullah Al Rowaished/Mafi Ahad Mertah/06 Estath Elkheyanah.wav,20.0868,58.2041,2,0,1
./Clips/Abdullah Al Rowaished/Mafi Ahad Mertah/07 9outi.wav,18.3301,57.1541,2,0,1
./Clips/Abdullah Al Rowaished/Mafi Ahad Mertah/08 Mestahtera.wav,12.5121,46.7696,2,0,1
./Clips/Abdullah Al Rowaished/Mafi Ahad Mertah/09 Ethkerini Ebkhair.wav,14.3456,55.8651,2,0,1
./Clips/Abdullah Al Rowaished/Mafi Ahad Mertah/10 Abi.wav,12.9159,69.4938,2,0,1
./Clips/Abdullah Al Rowaished/Mafi Ahad Mertah/11 Elkelma Kelma.wav,22.4129,63.9158,2,0,1
./Clips/Abdullah Al Rowaished/Mafi Ahad Mertah/12 Elwala3.wav,23.4237,60.3099,2,0,1
./Clips/Abdullah Al Rowaished/Mafi Ahad Mertah/13 Ya Wailati.wav,21.328000000000003,58.8342,2,0,1
./Clips/Abdullah Al Rowaished/Mafi Ahad Mertah/14 Mafi A7ad Merta7 (With Abu Baker).wav,27.4174,53.4345,2,0,1
./Clips/Abu Bakr Salem/3ini Tashouf/01 Qalbi Muwal3.wav,22.8596,49.2804,2,0,1
./Clips/Abu Bakr Salem/3ini Tashouf/02 3ini Tashouf.wav,-1.16715,66.1585,2,0,1
./Clips/Abu Bakr Salem/3ini Tashouf/03 Ya Nasim asahar.wav,2.7597400000000003,50.0779,2,0,1
./Clips/Abu Bakr Salem/3ini Tashouf/04 T3allana.wav,2.40345,50.1463,2,0,1
./Clips/Abu Bakr Salem/3ini Tashouf/05 illi Kana Amsi.wav,2.16547,32.5854,4,0,1
./Clips/Abu Bakr Salem/3ini Tashouf/06 Aqul ayha.wav,21.5452,51.6626,2,0,1
./Clips/Abu Bakr Salem/3ini Tashouf/07 Salam.wav,21.6922,45.3789,2,0,1
./Clips/Abu Bakr Salem/3ini Tashouf/08 Liali Yamila.wav,3.0072799999999997,48.9992,2,0,1
./Clips/Abu Bakr Salem/Haflat Al-Dowha/01 Tasafina.wav,-0.9315709999999999,48.7002,2,0,1
./Clips/Abu Bakr Salem/Haflat Al-Dowha/02 Dha Ali Hasl.wav,6.720680000000001,38.5076,4,0,1
./Clips/Abu Bakr Salem/Haflat Al-Dowha/03 Ali Tayyibah.wav,2.61991,49.4045,2,0,1
./Clips/Abu Bakr Salem/Haflat Al-Dowha/04 Yaqul Innani.wav,2.28343,46.9845,2,0,1
./Clips/Abu Bakr Salem/Haflat Al-Dowha/05 Al-Sidq wal-Kadhib.wav,0.869706,66.4799,2,0,1
./Clips/Abu Bakr Salem/Haflat Al-Dowha/06 Ramsh Aynah.wav,0.6569520000000001,38.1843,4,0,1
./Clips/Abu Bakr Salem/Haflat Al-Dowha/07 Kama al-Rayshah.wav,-0.00140153,65.7122,2,0,1
./Clips/Abu Bakr Salem/Haflat Dubai /01 Track 01.wav,-3.43949,67.1906,2,0,1
