./Clips/Abdullah Al Rowaished/Enty Helm/08 Soq Wakif.wav,-14.629000000000001,35.8329,1,0,0
./Clips/Abdullah Al Rowaished/Enty Helm/09 Gol Wallah.wav,-22.4725,34.409,1,0,0
./Clips/Abdullah Al Rowaished/Enty Helm/10 Akhad Galby.wav,-20.6009,51.0603,1,0,0
./Clips/Abdullah Al Rowaished/Enty Helm/11 Layali Alkhouf.wav,-11.2157,47.1696,1,0,0
./Clips/Abdullah Al Rowaished/Enty Helm/12 Abyeke Tehis.wav,7.59547,60.5757,1,0,0
./Clips/Abdullah Al Rowaished/Enty Helm/13 Maqdar Aspor.wav,-1.91924,48.5792,1,0,0
./Clips/Abdullah Al Rowaished/Laylet Omer – Maa Talal/01 Ma Sadag Khabar.wav,1.9583,54.1944,1,0,0
./Clips/Abdullah Al Rowaished/Laylet Omer – Maa Talal/02 Dhumini.wav,-4.03305,55.1093,1,0,0
./Clips/Abdullah Al Rowaished/Laylet Omer – Maa Talal/03 Ya Galby.wav,-0.658676,54.5292,1,0,0
./Clips/Abdullah Al Rowaished/Laylet Omer – Maa Talal/04 Fe Aman Allah.wav,-3.2870699999999995,51.0152,1,0,0
./Clips/Abdullah Al Rowaished/Laylet Omer – Maa Talal/05 Hananak.wav,-0.42507,52.7953,1,0,0
./Clips/Abdullah Al Rowaished/Laylet Omer – Maa Talal/06 Ashkor El Sodfa.wav,-5.26202,42.0194,1,0,0
./Clips/Abdullah Al Rowaished/Laylet Omer – Maa Talal/07 El Kber Lallah.wav,-11.7152,42.3126,1,0,0
./Clips/Abdullah Al Rowaished/Laylet Omer – Maa Talal/08 Inta El Mohem.wav,-1.3143,51.8092,1,0,0
./Clips/Abdullah Al Rowaished/Laylet Omer – Maa Talal/09 Aatzerlak.wav,7.09577,43.881,1,0,0
./Clips/Abdullah Al Rowaished/Laylet Omer – Maa Talal/10 Ayam El Ghala.wav,-6.4028,22.7359,1,0,0
./Clips/Abdullah Al Rowaished/Laylet Omer – Maa Talal/11 Ygol Ennh Byfargni.wav,-5.75096,39.694,1,0,0
./Clips/Abdullah Al Rowaished/Laylet Omer – Maa Talal/12 Wa Welli.wav,-18.7832,52.3532,1,0,0
./Clips/Abdullah Al Rowaished/Live In Abha Festival/01 La Telumounah.wav,12.4539,28.9925,1,0,0
./Clips/Abdullah Al Rowaished/Live In Abha Festival/02 Elii Nesak.wav,-6.98354,23.8079,1,0,0
./Clips/Abdullah Al Rowaished/Live In Abha Festival/03 Wen Rayeh.wav,-4.80593,23.2352,1,0,0
./Clips/Abdullah Al Rowaished/Live In Abha Festival/04 Abeek.wav,-9.49968,24.5407,1,0,0
./Clips/Abdullah Al Rowaished/Live In Abha Festival/05 Denia El Walah.wav,18.5256,30.7842,1,0,0
./Clips/Abdullah Al Rowaished/Live In Abha Festival/06 Ta'aal.wav,-4.29924,24.6499,1,0,0
./Clips/Abdullah Al Rowaished/Mafi Ahad Mertah/01 Mafi A7ad Merta7.wav,2.89534,49.4307,1,0,0
./Clips/Abdullah Al Rowaished/Mafi Ahad Mertah/02 Meshtag.wav,3.76724,53.5091,1,0,0
./Clips/Abdullah Al Rowaished/Mafi Ahad Mertah/03 Ma 3alaih.wav,-10.5208,33.4893,1,0,0
./Clips/Abdullah Al Rowaished/Mafi Ahad Mertah/04 E3therini.wav,-5.33932,54.7666,1,0,0
./Clips/Abdullah Al Rowaished/Mafi Ahad Mertah/05 Raje3.wav,-13.1399,49.4392,1,0,0
./Clips/Abdullah Al Rowaished/Mafi Ahad Mertah/06 Estath Elkheyanah.wav,-1.69597,47.2906,1,0,0
./Clips/Abdullah Al Rowaished/Mafi Ahad Mertah/07 9outi.wav,1.01948,51.7928,1,0,0
./Clips/Abdullah Al Rowaished/Mafi Ahad Mertah/08 Mestahtera.wav,1.74701,47.6221,1,0,0
./Clips/Abdullah Al Rowaished/Mafi Ahad Mertah/09 Ethkerini Ebkhair.wav,3.8846300000000005,48.1707,1,0,0
./Clips/Abdullah Al Rowaished/Mafi Ahad Mertah/10 Abi.wav,-4.1399099999999995,45.6145,1,0,0
./Clips/Abdullah Al Rowaished/Mafi Ahad Mertah/11 Elkelma Kelma.wav,-6.7898,49.6764,1,0,0
./Clips/Abdullah Al Rowaished/Mafi Ahad Mertah/12 Elwala3.wav,-7.07672,46.2463,1,0,0
./Clips/Abdullah Al Rowaished/Mafi Ahad Mertah/13 Ya Wailati.wav,-2.8136200000000002,52.3496,1,0,0
./Clips/Abdullah Al Rowaished/Mafi Ahad Mertah/14 Mafi A7ad Merta7 (With Abu Baker).wav,-24.6013,28.5277,1,0,0
./Clips/Abu Bakr Salem/3ini Tashouf/01 Qalbi Muwal3.wav,-24.8092,25.8832,1,0,0
./Clips/Abu Bakr Salem/3ini Tashouf/02 3ini Tashouf.wav,-14.9421,29.1969,1,0,0
./Clips/Abu Bakr Salem/3ini Tashouf/03 Ya Nasim asahar.wav,-12.7359,30.6179,1,0,0
./Clips/Abu Bakr Salem/3ini Tashouf/04 T3allana.wav,-13.4421,24.7274,1,0,0
./Clips/Abu Bakr Salem/3ini Tashouf/05 illi Kana Amsi.wav,18.992,17.1657,1,0,0
./Clips/Abu Bakr Salem/3ini Tashouf/06 Aqul ayha.wav,-13.4875,33.9163,1,0,0
./Clips/Abu Bakr Salem/3ini Tashouf/07 Salam.wav,-13.0645,29.2359,1,0,0
./Clips/Abu Bakr Salem/3ini Tashouf/08 Liali Yamila.wav,-24.447,24.6953,1,0,0
./Clips/Abu Bakr Salem/Haflat Al-Dowha/01 Tasafina.wav,-18.6659,20.3161,1,0,0
./Clips/Abu Bakr Salem/Haflat Al-Dowha/02 Dha Ali Hasl.wav,-13.8752,23.5911,1,0,0
./Clips/Abu Bakr Salem/Haflat Al-Dowha/03 Ali Tayyibah.wav,-20.4401,20.4621,1,0,0
./Clips/Abu Bakr Salem/Haflat Al-Dowha/04 Yaqul Innani.wav,-18.139,21.774,1,0,0
./Clips/Abu Bakr Salem/Haflat Al-Dowha/05 Al-Sidq wal-Kadhib.wav,-17.6832,23.513,1,0,0
./Clips/Abu Bakr Salem/Haflat Al-Dowha/06 Ramsh Aynah.wav,-21.7684,23.6791,4,0,0
./Clips/Abu Bakr Salem/Haflat Al-Dowha/07 Kama al-Rayshah.wav,-20.1774,26.3937,1,0,0
./Clips/Abu Bakr Salem/Haflat Dubai /01 Track 01.wav,-16.248,25.8764,1,0,0
./Clips/Abu Bakr Salem/Haflat Dubai /02 Track 02.wav,-18.6412,27.6537,1,0,0
