uid_1,uid_2,name1,name2,sound_dist,name_dist,is_psfix,cat,res
df5bf8aa-1155-5e51-8c87-b9e020eed0b7,746e8e17-4b1f-5dc0-a400-b23ba99049f8,4. Mayowe_Mkukimoyoni_Afande Sele_Side A,4. Mayowe_Mkukimoyoni_Afande Sele_Side A___Corrected,0.0147410110056998,0.04615384615384621,1,below_st--below_nt--psfix,1
87dafd39-1e98-5eba-8cda-857db7d4d063,c12a4177-57d4-53a3-b4c8-a38b590e2844,2. Track 2_Cassette_9_Side A,2. Track 2_Cassette_9_Side A_Corrected,0.025522423060643097,0.05263157894736836,1,below_st--below_nt--psfix,1
7104692b-72a2-5879-86a6-5c09ae7ea13e,09205bcd-14bc-5f15-ad54-3461043bf275,4. Mnakereka Nini_Noorul Oyoon Zanzibar C-90_Noor Ul Oyoon Musical Club_Side A,4. Mnakereka Nini_Noorul Oyoon Zanzibar C-90_Noor Ul Oyoon Musical Club_Side A__Corrected,0.004495948857204582,0.024719101123595544,1,below_st--below_nt--psfix,1
9bebb90d-e309-55e9-8538-5d199cde9c83,af208f5f-7f70-59d9-917d-082007118971,1. Angelike Twist_Side A,1. Angelike Twist_Side A_Corrected,0.025398852833153896,0.058823529411764726,1,below_st--below_nt--psfix,1
846836eb-f897-5701-aa0b-2e74d8ddeac9,dedbc523-5302-50d0-9843-80d3da08bd0b,1 Bahri,01 Bahri,0.0008175632768037147,0.04166666666666663,1,below_st--below_nt--psfix,1
a0072d33-ed68-5efa-a9ce-4c5bb98579c6,2a1e07ea-9ba3-5582-b542-7f98796618f3,Cassette 65_Nadi Ikhawani Safaa_Side A,Cassette 65_Nadi Ikhawani Safaa_Side A_Corrected,0.02060634494789774,0.04166666666666674,1,below_st--below_nt--psfix,1
449a8824-190d-5b05-879d-8ec0d2e6f683,d0705bba-a961-571e-99b6-c6dc7b19273c,14 You Have Dashed Me Into A Thousand Pieces,14 You Have Dashed Me Into A Thousand Pieces,0.00018625725732015537,0.0,1,below_st--below_nt--psfix,1
fbf3058a-5a42-50b5-a895-88a1cf572928,cebf7f41-e7f5-5f4c-9284-21d174d37f50,"02 Khrab, Sidi, Meydaf, Jeeb","2 Khrab, Sidi, Meydaf, Jeeb",0.0017453855429397575,0.011904761904761862,1,below_st--below_nt--psfix,1
182fbd7f-8ac7-590a-8e54-12947504fc36,40e36a10-46d5-5246-83e1-4dfd9812ea41,1. Akupe Na Kula_Talented Melody Modern Taarab - Siti Mbili Kwa Idadi_Side B.wav,1. Akupe Na Kula_Talented Melody Modern Taarab - Siti Mbili Kwa Idadi_Side B.wav__Corrected,0.0452764882162092,0.0241758241758242,1,below_st--below_nt--psfix,1
1a4abf70-92e9-52c1-9acc-9338f1d6e1b7,3f15580b-f48c-56f1-9659-b12a0fc92363,Tushauriane Kimenishinda_Side B_Corrected,Tushauriane Kimenishinda_Side B,8.58306884765625e-05,0.048780487804878085,1,below_st--below_nt--psfix,1
